κ,h,K_gain,shock,variable,period,value
0.15,0.5,0.6,ε_rn,π,7,0.08179833555043023
0.15,0.5,0.6,ε_rn,π,8,0.07183495898290887
0.15,0.5,0.6,ε_rn,π,9,0.06273684810650543
0.15,0.5,0.6,ε_rn,π,10,0.05291914387801159
0.15,0.5,0.6,ε_rn,π,11,0.043165507459689646
0.15,0.5,0.6,ε_rn,π,12,0.03444736863609446
0.15,0.5,0.6,ε_rn,π,13,0.027233970969524242
0.15,0.5,0.6,ε_rn,π,14,0.021526498730376376
0.15,0.5,0.6,ε_rn,π,15,0.017087940422790833
0.15,0.5,0.6,ε_rn,ygap,0,0.3981535666097108
0.15,0.5,0.6,ε_rn,ygap,1,0.3404443466157833
0.15,0.5,0.6,ε_rn,ygap,2,0.18366990645440692
0.15,0.5,0.6,ε_rn,ygap,3,0.0656590317634452
0.15,0.5,0.6,ε_rn,ygap,4,0.008478630381502275
0.15,0.5,0.6,ε_rn,ygap,5,-0.007397391657538234
0.15,0.5,0.6,ε_rn,ygap,6,-0.0051262654675581915
0.15,0.5,0.6,ε_rn,ygap,7,0.0008850811637402916
0.15,0.5,0.6,ε_rn,ygap,8,0.00488808949698237
0.15,0.5,0.6,ε_rn,ygap,9,0.006113886274849095
0.15,0.5,0.6,ε_rn,ygap,10,0.005587339642454603
0.15,0.5,0.6,ε_rn,ygap,11,0.0044258269381233575
0.15,0.5,0.6,ε_rn,ygap,12,0.0032936801798075397
0.15,0.5,0.6,ε_rn,ygap,13,0.0024301767428303945
0.15,0.5,0.6,ε_rn,ygap,14,0.001837312261524656
0.15,0.5,0.6,ε_rn,ygap,15,0.0014368284716485729
0.15,0.5,0.6,ε_ν,i,0,0.29980729389880123
0.15,0.5,0.6,ε_ν,i,1,-0.22338038507046198
0.15,0.5,0.6,ε_ν,i,2,-0.7899012333816741
0.15,0.5,0.6,ε_ν,i,3,-0.9989423199298878
0.15,0.5,0.6,ε_ν,i,4,-0.8879282355452153
0.15,0.5,0.6,ε_ν,i,5,-0.6373145200512137
0.15,0.5,0.6,ε_ν,i,6,-0.39060993475298755
0.15,0.5,0.6,ε_ν,i,7,-0.21108927134828748
0.15,0.5,0.6,ε_ν,i,8,-0.10389883459729912
0.15,0.5,0.6,ε_ν,i,9,-0.049303781265107774
0.15,0.5,0.6,ε_ν,i,10,-0.024913971817157515
0.15,0.5,0.6,ε_ν,i,11,-0.01473872229302223
0.15,0.5,0.6,ε_ν,i,12,-0.010058970092804808
0.15,0.5,0.6,ε_ν,i,13,-0.007172793758696949
0.15,0.5,0.6,ε_ν,i,14,-0.004944509000273381
0.15,0.5,0.6,ε_ν,i,15,-0.003192265330894281
0.15,0.5,0.6,ε_ν,π,0,-0.16756235230913702
0.15,0.5,0.6,ε_ν,π,1,-0.20117757358992622
0.15,0.5,0.6,ε_ν,π,2,-0.16552635276977623
0.15,0.5,0.6,ε_ν,π,3,-0.11155408143106035
0.15,0.5,0.6,ε_ν,π,4,-0.06553304878260645
0.15,0.5,0.6,ε_ν,π,5,-0.03493040747902208
0.15,0.5,0.6,ε_ν,π,6,-0.017711344855082117
0.15,0.5,0.6,ε_ν,π,7,-0.00915895208933855
0.15,0.5,0.6,ε_ν,π,8,-0.0052053365734691095
0.15,0.5,0.6,ε_ν,π,9,-0.003320046092664131
0.15,0.5,0.6,ε_ν,π,10,-0.0022580087217352472
0.15,0.5,0.6,ε_ν,π,11,-0.0015328505365220426
0.15,0.5,0.6,ε_ν,π,12,-0.0009981393388107712
0.15,0.5,0.6,ε_ν,π,13,-0.0006151730900792291
0.15,0.5,0.6,ε_ν,π,14,-0.0003601444433364458
0.15,0.5,0.6,ε_ν,π,15,-0.00020335333681925847
0.15,0.5,0.6,ε_ν,ygap,0,-0.05723513806926745
0.15,0.5,0.6,ε_ν,ygap,1,-0.05920647393566639
0.15,0.5,0.6,ε_ν,ygap,2,-0.0406182496979962
0.15,0.5,0.6,ε_ν,ygap,3,-0.02132938356718697
0.15,0.5,0.6,ε_ν,ygap,4,-0.008488031003606018
0.15,0.5,0.6,ε_ν,ygap,5,-0.002140694964663869
0.15,0.5,0.6,ε_ν,ygap,6,6.031856143639373e-5
0.15,0.5,0.6,ε_ν,ygap,7,0.00035264466188890175
0.15,0.5,0.6,ε_ν,ygap,8,9.402842705735411e-5
0.15,0.5,0.6,ε_ν,ygap,9,-0.0001397681017619012
0.15,0.5,0.6,ε_ν,ygap,10,-0.00022093418228016383
0.15,0.5,0.6,ε_ν,ygap,11,-0.000194480764559829
0.15,0.5,0.6,ε_ν,ygap,12,-0.00013018024981342765
0.15,0.5,0.6,ε_ν,ygap,13,-7.142820664434842e-5
0.15,0.5,0.6,ε_ν,ygap,14,-3.2898098436238614e-5
0.15,0.5,0.6,ε_ν,ygap,15,-1.29364222311439e-5
0.15,0.5,0.6,ε_att,i,0,-4.869836459747019
0.15,0.5,0.6,ε_att,i,1,-10.853843659309485
0.15,0.5,0.6,ε_att,i,2,-14.204801424086869
0.15,0.5,0.6,ε_att,i,3,-14.421628674317471
0.15,0.5,0.6,ε_att,i,4,-12.669351995387107
0.15,0.5,0.6,ε_att,i,5,-10.247343129218072
0.15,0.5,0.6,ε_att,i,6,-7.966883271427842
0.15,0.5,0.6,ε_att,i,7,-6.139107709330342
0.15,0.5,0.6,ε_att,i,8,-4.774490295561443
0.15,0.5,0.6,ε_att,i,9,-3.769316690795918
0.15,0.5,0.6,ε_att,i,10,-3.0121258530245223
0.15,0.5,0.6,ε_att,i,11,-2.421850623793843
0.15,0.5,0.6,ε_att,i,12,-1.9492177048490626
0.15,0.5,0.6,ε_att,i,13,-1.5661056656057306
0.15,0.5,0.6,ε_att,i,14,-1.2553169127198682
0.15,0.5,0.6,ε_att,i,15,-1.0043872402738565
0.15,0.5,0.6,ε_att,π,0,-1.0075928419779394
0.15,0.5,0.6,ε_att,π,1,-1.266418591585857
0.15,0.5,0.6,ε_att,π,2,-1.1421818200615685
0.15,0.5,0.6,ε_att,π,3,-0.9009389516652795
0.15,0.5,0.6,ε_att,π,4,-0.6756134439262432
0.15,0.5,0.6,ε_att,π,5,-0.5064878659853665
0.15,0.5,0.6,ε_att,π,6,-0.38950893868973924
0.15,0.5,0.6,ε_att,π,7,-0.30827567812835543
0.15,0.5,0.6,ε_att,π,8,-0.24850756473109306
0.15,0.5,0.6,ε_att,π,9,-0.20152294623108744
0.15,0.5,0.6,ε_att,π,10,-0.16307364004754726
0.15,0.5,0.6,ε_att,π,11,-0.13129223646806049
0.15,0.5,0.6,ε_att,π,12,-0.10521760947710343
0.15,0.5,0.6,ε_att,π,13,-0.08408830758056303
0.15,0.5,0.6,ε_att,π,14,-0.06714042433152707
0.15,0.5,0.6,ε_att,π,15,-0.05362324844318778
0.15,0.5,0.6,ε_att,ygap,0,-0.28160188749946663
0.15,0.5,0.6,ε_att,ygap,1,-0.28844968959970296
0.15,0.5,0.6,ε_att,ygap,2,-0.20337008143867277
0.15,0.5,0.6,ε_att,ygap,3,-0.11923691552043228
0.15,0.5,0.6,ε_att,ygap,4,-0.06482679544211913
0.15,0.5,0.6,ε_att,ygap,5,-0.03765751213172737
0.15,0.5,0.6,ε_att,ygap,6,-0.026620968786404516
0.15,0.5,0.6,ε_att,ygap,7,-0.022402653704837905
0.15,0.5,0.6,ε_att,ygap,8,-0.019925589119319718
0.15,0.5,0.6,ε_att,ygap,9,-0.017369140025481938
0.15,0.5,0.6,ε_att,ygap,10,-0.014553293926599264
0.15,0.5,0.6,ε_att,ygap,11,-0.011794470583772997
0.15,0.5,0.6,ε_att,ygap,12,-0.00937211084669116
0.15,0.5,0.6,ε_att,ygap,13,-0.007395981054825191
0.15,0.5,0.6,ε_att,ygap,14,-0.005845891445479984
0.15,0.5,0.6,ε_att,ygap,15,-0.004644525149008258
0.15,0.5,0.7,ε_rn,i,0,14.213391168315253
0.15,0.5,0.7,ε_rn,i,1,25.755417801552323
0.15,0.5,0.7,ε_rn,i,2,29.550611717781294
0.15,0.5,0.7,ε_rn,i,3,27.400025573867122
0.15,0.5,0.7,ε_rn,i,4,22.628744549567546
0.15,0.5,0.7,ε_rn,i,5,17.631216104594
0.15,0.5,0.7,ε_rn,i,6,13.485655338351824
0.15,0.5,0.7,ε_rn,i,7,10.384275568928206
0.15,0.5,0.7,ε_rn,i,8,8.134672307861784
0.15,0.5,0.7,ε_rn,i,9,6.474870725399855
0.15,0.5,0.7,ε_rn,i,10,5.201790763123366
0.15,0.5,0.7,ε_rn,i,11,4.190309517571459
0.15,0.5,0.7,ε_rn,i,12,3.3711706839112523
0.15,0.5,0.7,ε_rn,i,13,2.7050702998506297
0.15,0.5,0.7,ε_rn,i,14,2.1656409084082506
0.15,0.5,0.7,ε_rn,i,15,1.7315160146649053
0.15,0.5,0.7,ε_rn,π,0,0.896870152665653
0.15,0.5,0.7,ε_rn,π,1,0.9985327822585458
0.15,0.5,0.7,ε_rn,π,2,0.7510855820866243
0.15,0.5,0.7,ε_rn,π,3,0.46542487648930786
0.15,0.5,0.7,ε_rn,π,4,0.26351427668743876
0.15,0.5,0.7,ε_rn,π,5,0.15362342836293139
0.15,0.5,0.7,ε_rn,π,6,0.10413136400749326
0.15,0.5,0.7,ε_rn,π,7,0.08343186120675591
0.15,0.5,0.7,ε_rn,π,8,0.07229741118060916
0.15,0.5,0.7,ε_rn,π,9,0.06264876096344871
0.15,0.5,0.7,ε_rn,π,10,0.052702649146833674
0.15,0.5,0.7,ε_rn,π,11,0.04301423082327564
0.15,0.5,0.7,ε_rn,π,12,0.03439961148395058
0.15,0.5,0.7,ε_rn,π,13,0.027258745149209205
0.15,0.5,0.7,ε_rn,π,14,0.021581239540860452
0.15,0.5,0.7,ε_rn,π,15,0.01714337615397585
0.15,0.5,0.7,ε_rn,ygap,0,0.39272399531682434
0.15,0.5,0.7,ε_rn,ygap,1,0.33533635103449466
0.15,0.5,0.7,ε_rn,ygap,2,0.1815339201402634
0.15,0.5,0.7,ε_rn,ygap,3,0.06620765372089071
0.15,0.5,0.7,ε_rn,ygap,4,0.010205363794609975
0.15,0.5,0.7,ε_rn,ygap,5,-0.005774986966059304
0.15,0.5,0.7,ε_rn,ygap,6,-0.00416150232436078
0.15,0.5,0.7,ε_rn,ygap,7,0.0012157340374029373
0.15,0.5,0.7,ε_rn,ygap,8,0.004845513665349547
0.15,0.5,0.7,ε_rn,ygap,9,0.005948237898200569
0.15,0.5,0.7,ε_rn,ygap,10,0.005442576898271049
0.15,0.5,0.7,ε_rn,ygap,11,0.004347084881013594
0.15,0.5,0.7,ε_rn,ygap,12,0.003271065840748268
0.15,0.5,0.7,ε_rn,ygap,13,0.002437671249320664
0.15,0.5,0.7,ε_rn,ygap,14,0.0018535542324924087
0.15,0.5,0.7,ε_rn,ygap,15,0.0014506852246645161
0.15,0.5,0.7,ε_ν,i,0,0.589234193023564
0.15,0.5,0.7,ε_ν,i,1,-0.0038697198751682996
0.15,0.5,0.7,ε_ν,i,2,-0.6977812300834942
0.15,0.5,0.7,ε_ν,i,3,-0.973276944609433
0.15,0.5,0.7,ε_ν,i,4,-0.8778755663607751
0.15,0.5,0.7,ε_ν,i,5,-0.6243679140786031
0.15,0.5,0.7,ε_ν,i,6,-0.374547311400419
0.15,0.5,0.7,ε_ν,i,7,-0.1960839405786893
0.15,0.5,0.7,ε_ν,i,8,-0.09253577692567862
0.15,0.5,0.7,ε_ν,i,9,-0.04188258412665706
0.15,0.5,0.7,ε_ν,i,10,-0.020528059134140707
0.15,0.5,0.7,ε_ν,i,11,-0.01228044540018696
0.15,0.5,0.7,ε_ν,i,12,-0.008686599549875076
0.15,0.5,0.7,ε_ν,i,13,-0.006379582753470762
0.15,0.5,0.7,ε_ν,i,14,-0.004465524438345164
0.15,0.5,0.7,ε_ν,i,15,-0.002896311569002537
0.15,0.5,0.7,ε_ν,π,0,-0.17154522002706155
0.15,0.5,0.7,ε_ν,π,1,-0.20461085753872252
0.15,0.5,0.7,ε_ν,π,2,-0.16652757302870372
0.15,0.5,0.7,ε_ν,π,3,-0.1104727593602534
0.15,0.5,0.7,ε_ν,π,4,-0.06348633201711341
0.15,0.5,0.7,ε_ν,π,5,-0.032837671806895244
0.15,0.5,0.7,ε_ν,π,6,-0.016025230303198704
0.15,0.5,0.7,ε_ν,π,7,-0.00797207579532968
0.15,0.5,0.7,ε_ν,π,8,-0.00443632080499432
0.15,0.5,0.7,ε_ν,π,9,-0.002845445490488943
0.15,0.5,0.7,ε_ν,π,10,-0.001972462120508953
0.15,0.5,0.7,ε_ν,π,11,-0.001363129015918496
0.15,0.5,0.7,ε_ν,π,12,-0.0008980053219608431
0.15,0.5,0.7,ε_ν,π,13,-0.0005565023963152773
0.15,0.5,0.7,ε_ν,π,14,-0.00032595304503804727
0.15,0.5,0.7,ε_ν,π,15,-0.00018341347305553938
0.15,0.5,0.7,ε_ν,ygap,0,-0.06008400777828511
0.15,0.5,0.7,ε_ν,ygap,1,-0.06160348350996953
0.15,0.5,0.7,ε_ν,ygap,2,-0.0415666233465997
0.15,0.5,0.7,ε_ν,ygap,3,-0.021228004495300653
0.15,0.5,0.7,ε_ν,ygap,4,-0.007989288290559156
0.15,0.5,0.7,ε_ν,ygap,5,-0.001654599044130394
0.15,0.5,0.7,ε_ν,ygap,6,0.00039405979659080156
0.15,0.5,0.7,ε_ν,ygap,7,0.0005421621343655129
0.15,0.5,0.7,ε_ν,ygap,8,0.00019033370098371204
0.15,0.5,0.7,ε_ν,ygap,9,-9.257871402446342e-5
0.15,0.5,0.7,ε_ν,ygap,10,-0.00019689007709821734
0.15,0.5,0.7,ε_ν,ygap,11,-0.00018129492731598594
0.15,0.5,0.7,ε_ν,ygap,12,-0.00012264891418069972
0.15,0.5,0.7,ε_ν,ygap,13,-6.719610582302233e-5
0.15,0.5,0.7,ε_ν,ygap,14,-3.062348478178146e-5
0.15,0.5,0.7,ε_ν,ygap,15,-1.173811232094433e-5
0.15,0.5,0.7,ε_att,i,0,-4.264383062911231
0.15,0.5,0.7,ε_att,i,1,-10.475253062960922
0.15,0.5,0.7,ε_att,i,2,-14.1212028429112
0.15,0.5,0.7,ε_att,i,3,-14.448864418033413
0.15,0.5,0.7,ε_att,i,4,-12.68308836961148
0.15,0.5,0.7,ε_att,i,5,-10.217174675056071
0.15,0.5,0.7,ε_att,i,6,-7.9077403686778664
0.15,0.5,0.7,ε_att,i,7,-6.072275964142838
0.15,0.5,0.7,ε_att,i,8,-4.713059156975477
0.15,0.5,0.7,ε_att,i,9,-3.7179108074981233
0.15,0.5,0.7,ε_att,i,10,-2.970701654668844
0.15,0.5,0.7,ε_att,i,11,-2.3887957198620513
0.15,0.5,0.7,ε_att,i,12,-1.9228379737053412
0.15,0.5,0.7,ε_att,i,13,-1.5450365965915516
0.15,0.5,0.7,ε_att,i,14,-1.2385034857998543
0.15,0.5,0.7,ε_att,i,15,-0.990988047504753
0.15,0.5,0.7,ε_att,π,0,-1.0372898963479948
0.15,0.5,0.7,ε_att,π,1,-1.2993514388660876
0.15,0.5,0.7,ε_att,π,2,-1.1655189587194625
0.15,0.5,0.7,ε_att,π,3,-0.9127678148436382
0.15,0.5,0.7,ε_att,π,4,-0.6789366277612483
0.15,0.5,0.7,ε_att,π,5,-0.5050451955666302
0.15,0.5,0.7,ε_att,π,6,-0.3860726814901012
0.15,0.5,0.7,ε_att,π,7,-0.3044371591409568
0.15,0.5,0.7,ε_att,π,8,-0.24500227500174232
0.15,0.5,0.7,ε_att,π,9,-0.19859670789040718
0.15,0.5,0.7,ε_att,π,10,-0.16073675271667384
0.15,0.5,0.7,ε_att,π,11,-0.1294627037950431
0.15,0.5,0.7,ε_att,π,12,-0.10379194994573288
0.15,0.5,0.7,ε_att,π,13,-0.0829722637439729
0.15,0.5,0.7,ε_att,π,14,-0.06625904598167899
0.15,0.5,0.7,ε_att,π,15,-0.05292103903459391
0.15,0.5,0.7,ε_att,ygap,0,-0.29474968847583705
0.15,0.5,0.7,ε_att,ygap,1,-0.30102751817005075
0.15,0.5,0.7,ε_att,ygap,2,-0.21085282849202971
0.15,0.5,0.7,ε_att,ygap,3,-0.12227552101212072
0.15,0.5,0.7,ε_att,ygap,4,-0.06536411089217739
0.15,0.5,0.7,ε_att,ygap,5,-0.03719319823443442
0.15,0.5,0.7,ε_att,ygap,6,-0.02593453009458066
0.15,0.5,0.7,ε_att,ygap,7,-0.021789252975423508
0.15,0.5,0.7,ε_att,ygap,8,-0.019452709861341344
0.15,0.5,0.7,ε_att,ygap,9,-0.017025145602876737
0.15,0.5,0.7,ε_att,ygap,10,-0.014308823421550815
0.15,0.5,0.7,ε_att,ygap,11,-0.011621332629851678
0.15,0.5,0.7,ε_att,ygap,12,-0.009247572090095748
0.15,0.5,0.7,ε_att,ygap,13,-0.007303348720747867
0.15,0.5,0.7,ε_att,ygap,14,-0.005774039271321803
0.15,0.5,0.7,ε_att,ygap,15,-0.004586772096283795
0.15,0.5,0.8,ε_rn,i,0,14.689300551834197
0.15,0.5,0.8,ε_rn,i,1,26.241995950341767
0.15,0.5,0.8,ε_rn,i,2,29.79830461849155
0.15,0.5,0.8,ε_rn,i,3,27.44740027438221
0.15,0.5,0.8,ε_rn,i,4,22.594256054421823
0.15,0.5,0.8,ε_rn,i,5,17.594429128460977
0.15,0.5,0.8,ε_rn,i,6,13.471685430990304
0.15,0.5,0.8,ε_rn,i,7,10.3882049947495
0.15,0.5,0.8,ε_rn,i,8,8.1448287692009
0.15,0.5,0.8,ε_rn,i,9,6.483565734247742
0.15,0.5,0.8,ε_rn,i,10,5.206681388309356
0.15,0.5,0.8,ε_rn,i,11,4.192135331848841
0.15,0.5,0.8,ε_rn,i,12,3.371461425645446
0.15,0.5,0.8,ε_rn,i,13,2.7049687303408345
0.15,0.5,0.8,ε_rn,i,14,2.1656642806655055
0.15,0.5,0.8,ε_rn,i,15,1.7317492810600041
0.15,0.5,0.8,ε_rn,π,0,0.8916380482260613
0.15,0.5,0.8,ε_rn,π,1,0.9947328656853125
0.15,0.5,0.8,ε_rn,π,2,0.7515550525982297
0.15,0.5,0.8,ε_rn,π,3,0.4691991310508538
0.15,0.5,0.8,ε_rn,π,4,0.2682186246536954
0.15,0.5,0.8,ε_rn,π,5,0.15742930565059118
0.15,0.5,0.8,ε_rn,π,6,0.10638104203384842
0.15,0.5,0.8,ε_rn,π,7,0.08434190663653793
0.15,0.5,0.8,ε_rn,π,8,0.07241509895380369
0.15,0.5,0.8,ε_rn,π,9,0.06246435012962366
0.15,0.5,0.8,ε_rn,π,10,0.05250425145001074
0.15,0.5,0.8,ε_rn,π,11,0.04290644149443771
0.15,0.5,0.8,ε_rn,π,12,0.03438092748811271
0.15,0.5,0.8,ε_rn,π,13,0.027291076545080364
0.15,0.5,0.8,ε_rn,π,14,0.021629060835381988
0.15,0.5,0.8,ε_rn,π,15,0.01718642677405991
0.15,0.5,0.8,ε_rn,ygap,0,0.3881977091075838
0.15,0.5,0.8,ε_rn,ygap,1,0.3314014582098825
0.15,0.5,0.8,ε_rn,ygap,2,0.18026893093796217
0.15,0.5,0.8,ε_rn,ygap,3,0.06704429901310295
0.15,0.5,0.8,ε_rn,ygap,4,0.011741656340872406
0.15,0.5,0.8,ε_rn,ygap,5,-0.004537047929457806
0.15,0.5,0.8,ε_rn,ygap,6,-0.0035378846765492054
0.15,0.5,0.8,ε_rn,ygap,7,0.0013485857752892625
0.15,0.5,0.8,ε_rn,ygap,8,0.004737918605730433
0.15,0.5,0.8,ε_rn,ygap,9,0.0057942531007524655
0.15,0.5,0.8,ε_rn,ygap,10,0.005333671988250763
0.15,0.5,0.8,ε_rn,ygap,11,0.004298646706741893
0.15,0.5,0.8,ε_rn,ygap,12,0.0032643256052175074
0.15,0.5,0.8,ε_rn,ygap,13,0.002449192267347438
0.15,0.5,0.8,ε_rn,ygap,14,0.0018677203679337753
0.15,0.5,0.8,ε_rn,ygap,15,0.0014609094525889364
0.15,0.5,0.8,ε_ν,i,0,0.8877288789589636
0.15,0.5,0.8,ε_ν,i,1,0.17798500073363685
0.15,0.5,0.8,ε_ν,i,2,-0.6415280949123912
0.15,0.5,0.8,ε_ν,i,3,-0.964664734687358
0.15,0.5,0.8,ε_ν,i,4,-0.8731470298009836
0.15,0.5,0.8,ε_ν,i,5,-0.6137982325547761
0.15,0.5,0.8,ε_ν,i,6,-0.36151450744508606
0.15,0.5,0.8,ε_ν,i,7,-0.18477215886041717
0.15,0.5,0.8,ε_ν,i,8,-0.08459216753899315
0.15,0.5,0.8,ε_ν,i,9,-0.037021541729803265
0.15,0.5,0.8,ε_ν,i,10,-0.017785502333099234
0.15,0.5,0.8,ε_ν,i,11,-0.01077228997671929
0.15,0.5,0.8,ε_ν,i,12,-0.007836683166652248
0.15,0.5,0.8,ε_ν,i,13,-0.005877291875340334
0.15,0.5,0.8,ε_ν,i,14,-0.004158686512594472
0.15,0.5,0.8,ε_ν,i,15,-0.0027087055478889504
0.15,0.5,0.8,ε_ν,π,0,-0.17446891785000457
0.15,0.5,0.8,ε_ν,π,1,-0.20687497120447235
0.15,0.5,0.8,ε_ν,π,2,-0.1668522496506288
0.15,0.5,0.8,ε_ν,π,3,-0.10932905089408428
0.15,0.5,0.8,ε_ν,π,4,-0.06179365622472092
0.15,0.5,0.8,ε_ν,π,5,-0.03124938050494251
0.15,0.5,0.8,ε_ν,π,6,-0.014809248019078772
0.15,0.5,0.8,ε_ν,π,7,-0.007144473784073642
0.15,0.5,0.8,ε_ν,π,8,-0.003911925476657739
0.15,0.5,0.8,ε_ν,π,9,-0.0025269993317351084
0.15,0.5,0.8,ε_ν,π,10,-0.0017839198923537331
0.15,0.5,0.8,ε_ν,π,11,-0.0012534255568386458
0.15,0.5,0.8,ε_ν,π,12,-0.0008350909096862895
0.15,0.5,0.8,ε_ν,π,13,-0.0005208047718878331
0.15,0.5,0.8,ε_ν,π,14,-0.0003057211206457645
0.15,0.5,0.8,ε_ν,π,15,-0.00017177279310563712
0.15,0.5,0.8,ε_ν,ygap,0,-0.06245798293570709
0.15,0.5,0.8,ε_ν,ygap,1,-0.06338895860820677
0.15,0.5,0.8,ε_ν,ygap,2,-0.042107990234459866
0.15,0.5,0.8,ε_ν,ygap,3,-0.021009015160387844
0.15,0.5,0.8,ε_ν,ygap,4,-0.0075586442686985085
0.15,0.5,0.8,ε_ν,ygap,5,-0.0012930214087409377
0.15,0.5,0.8,ε_ν,ygap,6,0.0006219548608488198
0.15,0.5,0.8,ε_ν,ygap,7,0.0006649296814274777
0.15,0.5,0.8,ε_ν,ygap,8,0.0002515469819969409
0.15,0.5,0.8,ε_ν,ygap,9,-6.223028894640335e-5
0.15,0.5,0.8,ε_ν,ygap,10,-0.0001812366465228747
0.15,0.5,0.8,ε_ν,ygap,11,-0.00017298914237177566
0.15,0.5,0.8,ε_ν,ygap,12,-0.00011834047646903631
0.15,0.5,0.8,ε_ν,ygap,13,-6.509896286494871e-5
0.15,0.5,0.8,ε_ν,ygap,14,-2.9649525358885982e-5
0.15,0.5,0.8,ε_ν,ygap,15,-1.1246640030622306e-5
0.15,0.5,0.8,ε_att,i,0,-3.5931767696266323
0.15,0.5,0.8,ε_att,i,1,-10.123554290139952
0.15,0.5,0.8,ε_att,i,2,-14.06422822736671
0.15,0.5,0.8,ε_att,i,3,-14.475194361883267
0.15,0.5,0.8,ε_att,i,4,-12.687384432541462
0.15,0.5,0.8,ε_att,i,5,-10.185312693097085
0.15,0.5,0.8,ε_att,i,6,-7.857176771929993
0.15,0.5,0.8,ε_att,i,7,-6.019739880660361
0.15,0.5,0.8,ε_att,i,8,-4.6667815278367435
0.15,0.5,0.8,ε_att,i,9,-3.679866699411307
0.15,0.5,0.8,ε_att,i,10,-2.9401470046720317
0.15,0.5,0.8,ε_att,i,11,-2.364373448379379
0.15,0.5,0.8,ε_att,i,12,-1.9033364448165915
0.15,0.5,0.8,ε_att,i,13,-1.5294956298352562
0.15,0.5,0.8,ε_att,i,14,-1.2261484227695183
0.15,0.5,0.8,ε_att,i,15,-0.9811755509118006
0.15,0.5,0.8,ε_att,π,0,-1.0600967426090318
0.15,0.5,0.8,ε_att,π,1,-1.323969465816863
0.15,0.5,0.8,ε_att,π,2,-1.1822710808807304
0.15,0.5,0.8,ε_att,π,3,-0.9206763145979606
0.15,0.5,0.8,ε_att,π,4,-0.6805915663975851
0.15,0.5,0.8,ε_att,π,5,-0.5033555143311784
0.15,0.5,0.8,ε_att,π,6,-0.3830960255044731
0.15,0.5,0.8,ε_att,π,7,-0.3013161462809917
0.15,0.5,0.8,ε_att,π,8,-0.2422437975129467
0.15,0.5,0.8,ε_att,π,9,-0.19634945964182016
0.15,0.5,0.8,ε_att,π,10,-0.1589789757314314
0.15,0.5,0.8,ε_att,π,11,-0.12810943212291886
0.15,0.5,0.8,ε_att,π,12,-0.10274924342626898
0.15,0.5,0.8,ε_att,π,13,-0.08216025673018594
0.15,0.5,0.8,ε_att,π,14,-0.06561795451059713
0.15,0.5,0.8,ε_att,π,15,-0.05240902275494958
0.15,0.5,0.8,ε_att,ygap,0,-0.3055907012729188
0.15,0.5,0.8,ε_att,ygap,1,-0.31085575253040343
0.15,0.5,0.8,ε_att,ygap,2,-0.21632216449975442
0.15,0.5,0.8,ε_att,ygap,3,-0.12429197229651852
0.15,0.5,0.8,ε_att,ygap,4,-0.06557890220461875
0.15,0.5,0.8,ε_att,ygap,5,-0.03673985002997885
0.15,0.5,0.8,ε_att,ygap,6,-0.02535988422008517
0.15,0.5,0.8,ε_att,ygap,7,-0.021291266889664304
0.15,0.5,0.8,ε_att,ygap,8,-0.019075182938637317
0.15,0.5,0.8,ε_att,ygap,9,-0.016757366147080014
0.15,0.5,0.8,ε_att,ygap,10,-0.014125419281928958
0.15,0.5,0.8,ε_att,ygap,11,-0.011496501857348712
0.15,0.5,0.8,ε_att,ygap,12,-0.00916025495867185
0.15,0.5,0.8,ε_att,ygap,13,-0.007238781642143121
0.15,0.5,0.8,ε_att,ygap,14,-0.005723278819230394
0.15,0.5,0.8,ε_att,ygap,15,-0.004545141677252916
0.15,0.5,0.9,ε_rn,i,0,15.17577947949077
0.15,0.5,0.9,ε_rn,i,1,26.660673322197187
0.15,0.5,0.9,ε_rn,i,2,29.968464223692198
0.15,0.5,0.9,ε_rn,i,3,27.454189502224345
0.15,0.5,0.9,ε_rn,i,4,22.552734648028387
0.15,0.5,0.9,ε_rn,i,5,17.56427246682763
0.15,0.5,0.9,ε_rn,i,6,13.464113742269893
0.15,0.5,0.9,ε_rn,i,7,10.394105349804144
0.15,0.5,0.9,ε_rn,i,8,8.153734192952607
0.15,0.5,0.9,ε_rn,i,9,6.490075120027253
0.15,0.5,0.9,ε_rn,i,10,5.209858320755662
0.15,0.5,0.9,ε_rn,i,11,4.193069402217521
0.15,0.5,0.9,ε_rn,i,12,3.3714646310246983
0.15,0.5,0.9,ε_rn,i,13,2.704854290836337
0.15,0.5,0.9,ε_rn,i,14,2.165724787036885
0.15,0.5,0.9,ε_rn,i,15,1.7319791576740542
0.15,0.5,0.9,ε_rn,π,0,0.8877325782518316
0.15,0.5,0.9,ε_rn,π,1,0.9923172426298671
0.15,0.5,0.9,ε_rn,π,2,0.7526252394401138
0.15,0.5,0.9,ε_rn,π,3,0.47263703189053663
0.15,0.5,0.9,ε_rn,π,4,0.27201811492845007
0.15,0.5,0.9,ε_rn,π,5,0.1602518872365141
0.15,0.5,0.9,ε_rn,π,6,0.10788999014140607
0.15,0.5,0.9,ε_rn,π,7,0.08484015147149379
0.15,0.5,0.9,ε_rn,π,8,0.07238107692573485
0.15,0.5,0.9,ε_rn,π,9,0.06227169688260841
0.15,0.5,0.9,ε_rn,π,10,0.05234605163422931
0.15,0.5,0.9,ε_rn,π,11,0.0428355702730696
